algorithm, size, time
medianMediansSelect, 5000000, 0.247193
heapSelect, 5000000, 0.048587
medianMediansSelect, 5000000, 0.245225
heapSelect, 5000000, 0.047265
medianMediansSelect, 5000000, 0.303291
heapSelect, 5000000, 0.037719
medianMediansSelect, 5000000, 0.260837
heapSelect, 5000000, 0.070277
medianMediansSelect, 5000000, 0.207545
heapSelect, 5000000, 0.059540
medianMediansSelect, 5000000, 0.264517
heapSelect, 5000000, 0.050037
medianMediansSelect, 5000000, 0.255381
heapSelect, 5000000, 0.049475
medianMediansSelect, 5000000, 0.243050
